"Banana", 61.77, 830
"Limon", 311.85, 763
"Palta", 1096.95, 360
"Palta", 487.05, 445
"Tomate", 735.52, 864
"Rabanito", 227.35, 246
"Coliflor", 27.42, 420
"Zuccini", 80.61, 510
"Zuccini", 86.46, 600
"Pepino", 32.30, 450
"Lima", 1058.45, 168
"Cebolla", 64.81, 728
"Banana", 71.39, 870
"Higo", 2410.19, 116
"Esparrago", 618.35, 162
"Lima", 1036.58, 172
"Frambuesa", 2078.02, 105
"Ciruela", 950.49, 1026
"Lechuga", 42.55, 810
"Alcachofa", 143.99, 312
"Ciruela", 935.70, 810
"Esparrago", 644.88, 180
"Palta", 1217.39, 376
"Cebolla", 60.08, 704
"Palta", 1133.13, 448
"Limon", 309.04, 581
"Banana", 61.37, 950
"Choclo", 60.98, 258
"Ajo", 855.04, 109
"Naranja", 15.52, 940
"Melon", 115.25, 412
"Esparrago", 637.80, 178
"Mandarina", 19.39, 1090
"Banana", 62.32, 1010
"Uva", 761.10, 270
"Palta", 1149.06, 356
"Coliflor", 25.47, 495
"Champignon", 3659.26, 89
"Choclo", 63.67, 300
"Ajo", 954.85, 99
"Uva", 694.31, 339
"Tomate", 728.94, 963
"Lima", 1218.87, 220
"Batata", 11.57, 1170
"Banana", 55.59, 800
"Cereza", 1027.08, 198
"Morron", 2960.15, 720
"Manzana", 130.95, 810
"Durazno", 171.83, 824
"Sandia", 62.76, 864
"Higo", 2455.52, 88
"Calabaza", 14.36, 776
"Repollo", 2.29, 742
"Naranja", 13.26, 890
"Batata", 16.72, 950
"Frambuesa", 1994.33, 90
"Esparrago", 606.24, 194
"Mandarina", 16.75, 1070
"Mandarina", 18.82, 920
"Lechuga", 34.86, 846
"Durazno", 194.71, 696
"Rabanito", 236.27, 270
"Frutilla", 287.18, 240
"Mandarina", 23.39, 950
"Frutilla", 331.00, 252
"Palta", 507.36, 500
"Pera", 161.55, 1170
"Lima", 1335.48, 212
"Morron", 2943.56, 570
"Frambuesa", 2081.94, 106
"Ciruela", 1004.16, 828
"Sandia", 63.38, 1071
"Manzana", 145.31, 1050
"Kiwi", 418.95, 460
"Ajo", 926.56, 90
"Melon", 111.89, 456
"Lechuga", 40.43, 1080
"Pera", 148.55, 1180
"Naranja", 22.53, 850
"Tomate", 751.85, 1053
"Repollo", 3.30, 595
"Batata", 20.40, 1170
"Naranja", 17.48, 870
"Apio", 45.99, 279
"Palta", 1151.38, 420
"Zuccini", 83.52, 534
"Ajo", 979.86, 88
"Batata", 16.52, 1080
"Caqui", 816.75, 102
"Mandarina", 20.78, 1140
"Caqui", 808.17, 96
"Durazno", 170.11, 688
"Pomelo", 53.99, 864
"Kiwi", 472.94, 396
"Morron", 2929.71, 702
"Naranja", 13.10, 870
"Cereza", 1077.46, 208
"Batata", 18.70, 1180
"Lima", 975.60, 238
"Lechuga", 49.71, 909
"Melon", 116.22, 352
"Mandarina", 14.48, 1200
"Brocoli", 383.25, 388
"Esparrago", 604.95, 184
"Melon", 114.39, 392
"Limon", 310.93, 805
"Acelga", 21.23, 1035
"Calabaza", 16.22, 784
"Apio", 57.35, 258
"Choclo", 49.25, 294
"Apio", 52.95, 288
"Caqui", 782.09, 107
"Esparrago", 656.64, 238
"Tomate", 722.59, 747
"Lima", 1241.52, 166
"Naranja", 20.79, 1080
"Brocoli", 322.54, 404
"Tomate", 730.84, 792
"Melon", 111.37, 476
"Manzana", 136.51, 1130
"Repollo", 3.85, 658
"Pomelo", 34.75, 819
"Cereza", 1075.94, 228
"Esparrago", 623.02, 200
"Frambuesa", 2042.66, 93
"Tomate", 748.09, 792
"Pomelo", 36.36, 747
"Lechuga", 45.83, 1026
"Higo", 2517.04, 103
"Batata", 25.62, 890
"Pomelo", 44.83, 774
"Higo", 2449.01, 85
"Ajo", 889.48, 117
"Zuccini", 70.86, 636
"Mandarina", 29.85, 970
"Mandarina", 15.86, 1110
"Cereza", 1116.47, 224
"Palta", 504.61, 470
"Repollo", 3.58, 602
"Pepino", 42.62, 490
"Acelga", 23.77, 765
"Choclo", 60.66, 303
"Pepino", 37.73, 550
"Pera", 149.35, 900
"Uva", 687.09, 297
"Champignon", 3670.49, 106
"Frutilla", 284.95, 297
"Choclo", 54.21, 318
"Pomelo", 61.46, 972
"Pera", 151.54, 920
"Naranja", 14.58, 1070
"Palta", 470.75, 540
"Cebolla", 66.74, 720
"Zuccini", 87.99, 708
"Batata", 20.62, 930
"Zanahoria", 41.41, 642
"Sandia", 58.73, 936
"Durazno", 287.00, 736
"Kiwi", 442.74, 480
"Sandia", 64.24, 819
"Durazno", 258.09, 960
"Limon", 335.95, 805
"Ciruela", 903.54, 954
"Esparrago", 653.42, 240
"Frutilla", 285.01, 351
"Coliflor", 33.34, 520
"Papa", 11.72, 1030
"Cereza", 1011.87, 184
"Naranja", 9.83, 1030
"Acelga", 22.13, 1053
"Palta", 486.37, 565
"Limon", 333.39, 574
"Pera", 142.10, 1050
"Alcachofa", 130.47, 240
"Batata", 17.70, 1160
"Rabanito", 223.56, 315
"TomCherry", 592.04, 232
"Durazno", 148.83, 648
"Champignon", 3634.19, 104
"Lima", 1395.15, 226
"Zuccini", 86.91, 522
"Ajo", 915.48, 110
"Pepino", 37.33, 425
"Caqui", 804.97, 106
"Lechuga", 39.20, 1053
"Pomelo", 49.23, 936
"Ciruela", 926.83, 792
"Frambuesa", 2015.65, 91
"Papa", 19.46, 990
"Durazno", 160.41, 856
"Limon", 334.55, 791
"Brocoli", 380.22, 376
"Cebolla", 47.08, 912
"Champignon", 3554.47, 87
"TomCherry", 582.04, 198
"Lima", 1002.12, 162
"Mandarina", 17.10, 1090
"Pomelo", 49.41, 747
"Durazno", 149.25, 768
"Lima", 1083.49, 214
"Batata", 20.34, 1160
"Frutilla", 310.34, 333
"Alcachofa", 149.15, 258
"Esparrago", 652.74, 188
"Frutilla", 296.22, 288
"TomCherry", 535.33, 206
"Mandarina", 15.41, 920
"Batata", 15.35, 910
"Sandia", 58.68, 936
"Frambuesa", 1991.81, 101
"Durazno", 160.74, 680
"Palta", 1124.77, 412
"Palta", 1133.65, 400
"Papa", 19.31, 890
"Naranja", 9.85, 1070
"Choclo", 56.05, 285
"Caqui", 862.42, 114
"Pomelo", 42.74, 828
"Alcachofa", 171.87, 240
"Champignon", 3610.79, 115
"Banana", 58.37, 830
"Ciruela", 980.82, 837
"Higo", 2551.45, 80
"Lechuga", 34.50, 891
"Frambuesa", 2011.10, 117
"Lechuga", 37.22, 891
"Durazno", 265.65, 840
"Kinoto", 32.85, 212
"Calabaza", 18.42, 944
"Higo", 2469.63, 93
"Uva", 706.07, 315
"Batata", 23.26, 1130
"Apio", 65.17, 273
"Lima", 1382.20, 180
"Cereza", 1011.61, 204
"Zanahoria", 35.32, 630
"Ciruela", 944.79, 1008
"Kiwi", 452.31, 344
"Pepino", 35.43, 590
"Kinoto", 34.69, 216
"Morron", 2927.62, 570
"Cereza", 1056.52, 174
"Apio", 67.38, 357
"Frutilla", 308.73, 321
"Berenjena", 41.47, 576
"Pomelo", 46.21, 972
"Champignon", 3626.13, 87
"Choclo", 44.60, 273
"Durazno", 166.78, 672
"Melon", 102.46, 408
"Esparrago", 577.75, 182
"Brocoli", 340.63, 464
"Papa", 20.57, 1160
"Acelga", 21.94, 819
"Cebolla", 50.36, 800
"Cebolla", 69.88, 888
"Repollo", 5.23, 665
"Coliflor", 34.64, 530
"Naranja", 17.16, 960
"Manzana", 130.35, 910
"Zanahoria", 45.79, 636
"Champignon", 3677.65, 84
"Mandarina", 25.30, 1120
"Higo", 2401.85, 105
"Kiwi", 431.96, 364
"Ajo", 899.66, 104
"Alcachofa", 139.77, 324
"Calabaza", 18.89, 808
"Repollo", 5.79, 742
"Alcachofa", 143.34, 315
"Papa", 13.58, 1040
"Papa", 18.21, 1040
"TomCherry", 564.80, 188
"Batata", 22.10, 890
"Manzana", 150.35, 1010
"Frambuesa", 2089.37, 88
"Apio", 58.06, 285
"Coliflor", 22.03, 545
"Lima", 1023.39, 224
"Mandarina", 23.27, 1060
"Uva", 718.39, 321
"Berenjena", 52.02, 540
"Alcachofa", 156.90, 333
"Tomate", 767.95, 810
"Alcachofa", 144.68, 333
"Higo", 2491.82, 117
"Pepino", 37.62, 475
"Ciruela", 995.38, 846
"Alcachofa", 140.14, 360
"Lima", 1033.82, 164
"Champignon", 3517.82, 95
"Mandarina", 13.13, 890
"Apio", 49.56, 303
"Coliflor", 28.82, 595
"Choclo", 47.39, 258
"Pepino", 45.15, 500
"Acelga", 17.86, 1017
"Batata", 24.33, 980
"Pomelo", 47.61, 864
"Cereza", 1028.64, 200
"Coliflor", 31.71, 525
"Higo", 2523.20, 81
"Zanahoria", 48.49, 564
"Manzana", 144.47, 840
"Papa", 17.90, 1000
"Caqui", 848.77, 81
"Berenjena", 57.86, 606
"Tomate", 731.15, 1044
"Morron", 2924.85, 498
"Palta", 1141.63, 348
"Apio", 59.27, 258
"Batata", 17.00, 870
"Manzana", 136.20, 1060
"Choclo", 56.50, 303
"Lima", 1444.98, 210
"Kinoto", 34.78, 240
"Zanahoria", 34.27, 690
"Durazno", 147.19, 752
"Pepino", 39.62, 570
"Caqui", 806.78, 95
"Pomelo", 36.61, 1035
"Ciruela", 1049.53, 873
"Esparrago", 660.88, 216
"Ajo", 952.17, 98
"Zanahoria", 27.35, 624
"Sandia", 50.67, 900
"Acelga", 23.94, 1053
"Calabaza", 22.04, 712
"Palta", 529.56, 535
"Higo", 2546.45, 92
"Lima", 1033.84, 214
"Choclo", 66.51, 258
"Zanahoria", 29.74, 486
"Ciruela", 1001.74, 756
"Palta", 1207.84, 456
"Papa", 16.32, 810
"Banana", 68.89, 1020
"Zanahoria", 38.10, 594
"Mandarina", 10.24, 800
"Coliflor", 32.96, 495
"Cebolla", 71.79, 840
"Morron", 2888.76, 708
"Pepino", 33.44, 450
"Lima", 1068.19, 234
"Acelga", 21.37, 819
"Lechuga", 45.49, 900
"Coliflor", 31.68, 565
"Zanahoria", 33.63, 558
"Durazno", 259.38, 696
"Durazno", 141.22, 808
"Mandarina", 21.52, 1170
"Pepino", 41.82, 580
"Durazno", 248.18, 728
"Esparrago", 622.61, 172
"Mandarina", 17.72, 1060
"Pepino", 28.20, 415
"Melon", 99.24, 416
"Frambuesa", 2004.76, 114
"Limon", 321.28, 658
"Palta", 523.72, 435
"Rabanito", 259.95, 285
"Cebolla", 64.44, 712
"Naranja", 14.40, 810
"Melon", 84.75, 384
"Uva", 714.94, 258
"Mandarina", 14.18, 1000
"Repollo", 4.94, 812
"Calabaza", 18.92, 912
"Repollo", 4.63, 574
"Lima", 1321.84, 214
"Cebolla", 55.80, 832
"Palta", 1121.61, 436
"Tomate", 729.20, 936
"Kiwi", 427.03, 324
"Lima", 1347.19, 232
"Limon", 323.81, 679
"Durazno", 168.44, 856
"Tomate", 754.23, 729
"Naranja", 22.67, 1050
"Melon", 96.77, 412
"Pera", 155.50, 880
"Lima", 1028.33, 174
"Durazno", 142.67, 944
"Brocoli", 348.46, 444
"Acelga", 16.52, 783
"Limon", 323.46, 574
"Batata", 20.98, 1090
"Ciruela", 962.75, 999
"Esparrago", 605.12, 162
"Coliflor", 24.86, 480
"Manzana", 125.90, 980
"Durazno", 290.90, 640
"Tomate", 713.48, 792
"Mandarina", 15.51, 1170
"Manzana", 139.05, 1140
"Calabaza", 19.94, 760
"Lima", 1245.19, 186
"TomCherry", 546.43, 202
"Naranja", 7.27, 990
"Rabanito", 221.51, 246
"Zanahoria", 27.80, 558
"Acelga", 23.31, 810
"Rabanito", 226.26, 267
"Rabanito", 215.12, 261
"Lima", 1453.95, 168
"Lima", 1405.41, 230
"Naranja", 12.44, 950
"Coliflor", 26.31, 505
"Repollo", 6.48, 700
"Apio", 71.12, 300
"Caqui", 806.20, 109
"Banana", 57.19, 870
"Manzana", 137.41, 990
"Palta", 1136.63, 416
"Alcachofa", 143.73, 309
"Zuccini", 75.82, 666
"Batata", 17.81, 900
"Kinoto", 43.00, 184
"Tomate", 759.33, 882
"Brocoli", 336.57, 444
"Naranja", 21.18, 870
"Naranja", 7.21, 1040
"Limon", 343.93, 714
"Tomate", 727.87, 1053
"Lima", 1061.36, 202
"Limon", 315.98, 812
"Pera", 160.73, 990
"Cebolla", 74.12, 656
"Papa", 23.17, 1050
"Uva", 710.48, 327
"Durazno", 177.92, 784
"Ciruela", 1002.23, 1080
"Kinoto", 33.21, 172
"Naranja", 17.47, 870
"Champignon", 3514.19, 100
"Durazno", 278.79, 960
"Calabaza", 19.12, 744
"Acelga", 25.69, 864
"Frambuesa", 2069.28, 120
"Pomelo", 45.18, 1008
"Berenjena", 53.77, 678
"Pepino", 40.32, 445
"Coliflor", 26.52, 440
"Pepino", 38.31, 480
"Acelga", 28.22, 837
"Berenjena", 59.56, 642
"Pepino", 42.94, 485
"TomCherry", 498.92, 236
"Repollo", 7.75, 840
"Pepino", 36.18, 530
"Uva", 705.26, 282
"Uva", 750.23, 255
"Lima", 1359.66, 196
"Brocoli", 370.81, 432
"Palta", 1115.14, 344
"Cebolla", 52.81, 856
"Zuccini", 90.54, 696
"TomCherry", 540.40, 208
"Rabanito", 224.57, 336
"Banana", 73.77, 1040
"Sandia", 58.88, 1017
"Lima", 1176.29, 198
"Higo", 2430.74, 87
"Limon", 317.90, 742
"Tomate", 732.02, 954
"Higo", 2496.72, 80
"Lima", 999.55, 186
"Calabaza", 21.57, 904
"Limon", 311.94, 637
"Pera", 163.48, 1190
"Pera", 144.29, 990
"Manzana", 145.47, 880
"Tomate", 760.76, 945
"Calabaza", 22.70, 936
"Uva", 666.63, 270
"Ciruela", 971.28, 747
"Lima", 1229.56, 236
"Caqui", 830.71, 83
"Rabanito", 230.21, 240
"Uva", 610.63, 345
"Coliflor", 35.10, 545
"Limon", 340.47, 623
"Batata", 20.61, 980
"Limon", 304.80, 658
"Frambuesa", 2110.87, 87
"TomCherry", 530.87, 172
"Zanahoria", 48.76, 624
"Mandarina", 28.84, 1150
"Acelga", 22.38, 990
"Frambuesa", 2180.93, 91
"Choclo", 45.50, 240
"Choclo", 35.60, 282
"Kiwi", 412.88, 376
"Berenjena", 56.90, 504
"Higo", 2465.30, 86
"Frutilla", 265.82, 312
"Morron", 2972.88, 678
"Mandarina", 15.53, 1170
"Berenjena", 51.63, 480
"Lima", 1244.91, 212
"Melon", 106.94, 400
"Alcachofa", 128.10, 333
"Durazno", 274.66, 816
"Durazno", 269.03, 640
"Lima", 1336.52, 218
"Choclo", 56.88, 309
"Frambuesa", 2096.21, 113
"Morron", 2924.71, 546
"Palta", 500.58, 475
"Lechuga", 44.80, 1080
"Manzana", 139.38, 870
"Caqui", 781.21, 82
"Naranja", 13.79, 860
"Coliflor", 27.74, 500
"Pomelo", 40.83, 783
"Batata", 16.33, 1030
"Kiwi", 399.14, 332
"Manzana", 139.70, 1060
"Berenjena", 66.06, 576
"Pepino", 33.52, 425
"Pomelo", 45.59, 864
"Apio", 46.96, 282
"Choclo", 57.37, 264
"Lima", 999.78, 220
"Acelga", 22.67, 1026
"Champignon", 3633.50, 90
"Brocoli", 345.70, 480
"Alcachofa", 147.05, 348
"Calabaza", 18.04, 872
"Banana", 54.67, 920
"Esparrago", 608.79, 236
"Caqui", 849.48, 81
"Coliflor", 27.47, 445
"Higo", 2484.46, 86
"Cereza", 1049.63, 214
"Durazno", 288.77, 856
"Coliflor", 20.93, 595
"Rabanito", 200.47, 285
"Palta", 1083.45, 328
"Uva", 669.01, 339
"Sandia", 69.77, 999
"Batata", 18.76, 840
"Cebolla", 71.05, 712
"Palta", 494.89, 405
"Pera", 146.40, 1190
"Kinoto", 39.81, 230
"Frutilla", 292.08, 294
"TomCherry", 541.41, 212
"Brocoli", 377.52, 332
"Mandarina", 16.69, 1100
"Cebolla", 56.68, 960
"Durazno", 159.40, 672
"Pera", 139.88, 1140
"Pera", 145.19, 1060
"Acelga", 19.77, 1080
"Ajo", 958.19, 115
"Pomelo", 38.92, 1044
"Zuccini", 92.71, 630
"Ciruela", 943.75, 954
"Sandia", 78.79, 828
"Caqui", 817.81, 104
"Esparrago", 606.02, 188
"Brocoli", 353.04, 440
"Durazno", 260.85, 904
"Cebolla", 62.98, 672
"Melon", 109.94, 356
"Pera", 151.69, 1090
"Lechuga", 38.92, 720
"Calabaza", 24.06, 656
"Coliflor", 29.50, 480
"Higo", 2547.49, 101
"Mandarina", 18.47, 1060
"Alcachofa", 115.49, 243
"Naranja", 10.54, 1040
"Naranja", 21.71, 820
"Ciruela", 896.58, 720
"Apio", 62.89, 282
"Brocoli", 350.99, 392
"Ciruela", 980.86, 981
"Repollo", 2.95, 714
"Naranja", 12.07, 1060
"Esparrago", 589.74, 184
"Palta", 1190.55, 444
"Choclo", 58.62, 300
"Alcachofa", 140.68, 333
"Frambuesa", 2003.30, 111
"Limon", 326.24, 651
"Repollo", 5.94, 812
"Acelga", 19.91, 792
"Durazno", 127.26, 904
"Mandarina", 27.77, 1030
"Repollo", 7.11, 623
"Durazno", 156.37, 936
"Kinoto", 38.43, 208
"Durazno", 133.66, 744
"Pomelo", 33.46, 945
"Esparrago", 584.31, 198
"Zanahoria", 30.95, 648
"Palta", 1143.94, 476
"Uva", 731.46, 279
"Coliflor", 26.04, 425
"Palta", 471.28, 580
"Higo", 2568.43, 89
"Coliflor", 39.92, 515
"Acelga", 23.91, 819
"Alcachofa", 132.74, 306
"Frambuesa", 1989.46, 89
"Ciruela", 919.73, 783
"Apio", 68.62, 264
"Apio", 58.74, 300
"Banana", 64.20, 970
"Batata", 17.34, 910
"Cereza", 1116.72, 174
"Naranja", 8.37, 970
"Repollo", 0.85, 602
"Uva", 677.51, 264
"Kiwi", 461.36, 464
"Tomate", 828.42, 747
"Mandarina", 23.58, 960
"Naranja", 19.06, 920
"Melon", 93.95, 412
"Palta", 509.32, 475
"Kiwi", 424.80, 416
"Naranja", 17.55, 990
"Frutilla", 290.38, 303
"Frambuesa", 2003.61, 100
"Durazno", 147.23, 744
"Lima", 1055.31, 184
"Choclo", 58.53, 336
"Papa", 17.01, 1070
"Lima", 1058.71, 192
"Pera", 139.35, 870
"Zuccini", 79.26, 510
"Limon", 329.79, 749
"Sandia", 54.61, 1062
"Cebolla", 73.14, 896
"Cereza", 1025.05, 164
"Tomate", 717.15, 783
"Apio", 62.80, 300
"Naranja", 19.26, 840
"Tomate", 724.64, 990
"Caqui", 870.58, 98
"Naranja", 18.46, 1180
"Banana", 58.56, 950
"Kinoto", 38.16, 168
"Frambuesa", 1983.16, 107
"Alcachofa", 139.70, 252
"Alcachofa", 150.22, 348
"Ciruela", 936.56, 954
"Lima", 1011.56, 214
"Naranja", 21.67, 1020
"Champignon", 3697.82, 118
"Uva", 650.03, 300
"TomCherry", 579.51, 220
"Lima", 1239.75, 164
"TomCherry", 595.43, 200
"Lima", 1157.29, 190
"Limon", 339.29, 840
"Morron", 3069.76, 558
"Durazno", 272.06, 800
"Mandarina", 20.49, 1020
"TomCherry", 562.24, 168
"Uva", 743.24, 321
"Pomelo", 45.98, 1080
"Uva", 697.10, 345
"Berenjena", 46.95, 690
"Esparrago", 634.94, 174
"Champignon", 3655.45, 93
"Palta", 1162.94, 472
"Durazno", 170.18, 648
"Manzana", 146.16, 980
"Durazno", 159.27, 744
"Rabanito", 223.00, 255
"Champignon", 3581.82, 87
"Ciruela", 968.67, 729
"Rabanito", 204.62, 255
"Champignon", 3581.13, 92
"Batata", 20.84, 1020
"Choclo", 59.62, 264
"Esparrago", 639.65, 168
"Lima", 1050.40, 182
"Lima", 1323.09, 194
"Durazno", 118.47, 832
"Papa", 15.22, 1190
"Calabaza", 16.33, 904
"Limon", 332.09, 707
"Pomelo", 49.24, 999
"Coliflor", 26.68, 520
"Choclo", 64.26, 342
"Kinoto", 36.18, 174
"Zanahoria", 31.91, 624
"Ajo", 899.91, 105
"Higo", 2531.85, 117
"Manzana", 148.53, 830
"Acelga", 16.36, 738
"Banana", 83.96, 800
"Lima", 1276.18, 206
"Kiwi", 427.07, 456
"Cereza", 1006.56, 234
"Mandarina", 15.74, 1050
"Coliflor", 34.92, 540
"Naranja", 15.18, 1150
"Brocoli", 348.53, 332
"Rabanito", 232.77, 348
"Mandarina", 26.42, 1030
"Morron", 2846.14, 720
"Durazno", 141.47, 864
"Melon", 99.36, 440
"Acelga", 26.65, 855
"Limon", 316.93, 728
"Durazno", 121.28, 912
"Palta", 1167.51, 436
"Repollo", 3.24, 756
"Berenjena", 59.35, 486
"Kiwi", 409.69, 372
"Lima", 1030.43, 218
"Mandarina", 21.19, 910
"Brocoli", 370.83, 352
"TomCherry", 529.92, 190
"Rabanito", 223.02, 291
"TomCherry", 571.58, 162
"Choclo", 54.37, 252
"Banana", 65.50, 1060
"Lechuga", 45.74, 738
"Ajo", 919.27, 118
"Banana", 63.38, 990
"Frambuesa", 2129.39, 115
"Banana", 56.26, 860
"Ajo", 872.36, 114
"Alcachofa", 168.94, 303
"Zanahoria", 31.33, 528
"Melon", 89.43, 328
"Lima", 1191.43, 228
"Durazno", 135.36, 768
"Durazno", 153.50, 896
"Coliflor", 23.29, 575
"Papa", 13.49, 880
"Lima", 1390.45, 204
"Naranja", 13.38, 1200
"Lima", 1411.74, 188
"Champignon", 3547.97, 97
"Manzana", 132.13, 1000
"Repollo", 11.54, 574
"Lechuga", 36.92, 999
"Mandarina", 22.98, 1080
"Limon", 312.08, 833
"Pomelo", 36.98, 1080
"Kinoto", 31.76, 184
"Alcachofa", 144.57, 309
"Frutilla", 311.32, 243
"Tomate", 726.19, 819
"Lima", 1186.88, 160
"Lima", 1025.56, 200
"Lima", 1058.52, 162
"Acelga", 22.43, 972
"Uva", 720.05, 345
"Palta", 494.61, 570
"Pera", 140.68, 850
"Repollo", 3.57, 770
"Lechuga", 37.28, 963
"Uva", 698.89, 279
"Batata", 18.40, 1080
"Durazno", 297.54, 896
"Batata", 15.63, 880
"Lechuga", 50.30, 837
"Choclo", 64.01, 270
"Banana", 58.73, 1030
"Palta", 493.66, 480
"Palta", 486.11, 400
"Durazno", 280.95, 888
"TomCherry", 505.10, 214
"Durazno", 139.35, 944
"Frutilla", 271.37, 330
"Esparrago", 599.15, 178
"Lima", 1050.27, 230
"Melon", 101.42, 336
"Calabaza", 20.99, 808
"Berenjena", 49.37, 486
"Champignon", 3714.14, 99
"Lima", 1182.94, 212
"Frutilla", 260.27, 345
"Champignon", 3567.10, 80
"Morron", 2942.71, 702
"Uva", 702.77, 348
"Lima", 1195.76, 200
"Choclo", 62.18, 246
"Zanahoria", 31.11, 582
"Durazno", 187.95, 872
"Naranja", 18.72, 880
"Acelga", 21.01, 720
"Papa", 17.10, 800
"Naranja", 6.32, 1070
"Morron", 2862.90, 624
"Brocoli", 360.54, 448
"Banana", 64.03, 1060
"Cebolla", 70.12, 944
"TomCherry", 534.88, 176
"Kinoto", 30.13, 226
"Morron", 2967.36, 534
"Morron", 2963.11, 630
"Durazno", 154.37, 928
"Kiwi", 449.74, 404
"Lima", 1000.51, 172
"Pera", 135.38, 900
"Alcachofa", 156.97, 327
"Pepino", 38.01, 530
"Frutilla", 293.90, 282
"Berenjena", 50.45, 696
"Zanahoria", 35.32, 558
"Palta", 1155.96, 340
"Pepino", 35.38, 505
"Higo", 2506.37, 95
"Mandarina", 22.15, 990
"Coliflor", 27.52, 455
"Morron", 2924.05, 696
"Alcachofa", 154.28, 279
"Lima", 1399.69, 240
"Lima", 1179.12, 172
"Champignon", 3588.32, 109
"Pomelo", 51.32, 1044
"Manzana", 146.19, 1080
"Cebolla", 52.33, 648
"Mandarina", 20.89, 1090
"Esparrago", 628.87, 240
"Berenjena", 61.10, 582
"Pepino", 37.02, 470
"Manzana", 153.14, 1160
"Uva", 714.50, 315
"Palta", 497.29, 520
"Cereza", 1064.99, 174
"Champignon", 3551.53, 93
"Calabaza", 20.07, 656
"Esparrago", 615.37, 220
"Manzana", 130.91, 1010
"Mandarina", 22.05, 810
"Lima", 1374.53, 240
"Durazno", 112.87, 696
"Apio", 52.16, 324
"Brocoli", 368.40, 452
"Lima", 1020.63, 160
"Champignon", 3550.83, 115
"Alcachofa", 146.58, 342
"TomCherry", 544.37, 168
"Limon", 312.13, 735
"Uva", 702.33, 339
"Ciruela", 1004.16, 909
"Ajo", 937.65, 99
"Ciruela", 920.99, 1008
"Papa", 6.21, 890
"Pepino", 43.24, 525
"Repollo", 2.37, 679
"Limon", 298.22, 742
"Ciruela", 971.70, 954
"Acelga", 20.77, 828
"Alcachofa", 141.81, 246
"Durazno", 129.80, 928
"Mandarina", 12.32, 800
"Lima", 1218.92, 214
"Rabanito", 233.60, 324
"Zuccini", 75.88, 612
"Limon", 312.99, 819
"Naranja", 13.15, 1090
"Sandia", 69.36, 810
"Palta", 467.50, 410
"Pomelo", 44.13, 720
"Manzana", 115.05, 1080
"Frutilla", 259.83, 255
"Alcachofa", 157.19, 279
"Higo", 2450.67, 83
"Acelga", 23.19, 1080
"Apio", 65.85, 351
"Durazno", 180.54, 752
"Palta", 1203.76, 388
"TomCherry", 528.01, 186
"Papa", 18.40, 840
"Naranja", 15.32, 1150
"Papa", 20.72, 820
"TomCherry", 552.18, 186
"Higo", 2579.97, 95
"Frambuesa", 1969.29, 91
"Sandia", 73.51, 882
"Durazno", 154.44, 872
"Cereza", 1049.68, 172
"Mandarina", 27.31, 850
"Mandarina", 22.82, 1120
"Zanahoria", 32.26, 582
"Sandia", 58.42, 945
"Mandarina", 24.55, 990
"Sandia", 56.58, 837
"Lima", 1187.56, 198
"Papa", 23.14, 890
"Cebolla", 75.17, 680
"TomCherry", 535.27, 210
"Berenjena", 56.79, 684
"Mandarina", 14.90, 1000
"Esparrago", 608.65, 220
"Mandarina", 16.87, 800
"Mandarina", 14.45, 880
"Naranja", 15.67, 1120
"Ciruela", 979.14, 855
"Cereza", 1016.93, 166
"Berenjena", 59.85, 594
"Frutilla", 265.12, 291
"Calabaza", 15.66, 944
"Kinoto", 25.97, 162
"Lima", 1234.13, 198
"Mandarina", 16.20, 1020
"Apio", 57.62, 333
"Cereza", 1072.51, 214
"Acelga", 22.31, 918
"Alcachofa", 151.45, 255
"Brocoli", 356.05, 432
"Lima", 1046.14, 184
"Durazno", 255.58, 928
"Naranja", 12.18, 870
"Uva", 673.18, 357
"Kinoto", 30.16, 228
"TomCherry", 530.77, 198
"Lima", 1334.90, 194
"Ajo", 905.66, 118
"Ciruela", 959.76, 918
"Pera", 153.57, 1110
"Pera", 151.56, 940
"Zuccini", 72.73, 708
"Repollo", 3.94, 602
"Durazno", 159.92, 776
"Coliflor", 21.72, 580
"Lechuga", 39.11, 918
"Durazno", 291.21, 864
"Ajo", 879.51, 90
"Mandarina", 13.05, 1050
"Lima", 1026.08, 176
"Higo", 2541.95, 100
"Coliflor", 30.38, 545
"Higo", 2480.96, 103
"Durazno", 115.71, 744
"Uva", 694.97, 321
"Brocoli", 389.13, 324
"Lechuga", 37.67, 864
"Frutilla", 300.43, 354
"Berenjena", 50.23, 624
"Higo", 2415.47, 112
"Zanahoria", 45.93, 504
"Higo", 2505.67, 110
"Apio", 57.91, 288
"Lima", 1027.92, 216
"Calabaza", 8.43, 752
"Choclo", 54.33, 285
"Champignon", 3533.34, 114
"Champignon", 3629.85, 103
"Calabaza", 23.36, 784
"Tomate", 737.81, 1017
"Caqui", 808.21, 92
"Apio", 55.75, 300
"Berenjena", 52.75, 594
"Mandarina", 19.38, 1050
"Batata", 22.73, 1060
"Esparrago", 601.25, 216
"Berenjena", 58.10, 654
"Lechuga", 50.06, 927
"Morron", 2974.85, 528
"Berenjena", 54.65, 696
"Pomelo", 50.40, 990
"Mandarina", 18.07, 870
"Ciruela", 987.10, 801
"Alcachofa", 139.87, 309
"Brocoli", 345.37, 416
