TAR_ENRE;MEDIDOR;FACTURA;IMP_TOTAL_FACTURA;IMP_ENE_REACT;DIRECCION;NOM_CLIENTE;TENSION;ID_CUENTA;ENERGIA_ACTIVA;FECHA_LEC_DESDE;FECHA_LEC_HASTA;DISTRIBUIDORA;FECH_VTO;FECHA_ARCHIVO;FECHA_ARCHIVO_MODIF;IMP_CONCEPTOS_ELECTRICOS;POT_CONTR;POT_ADQUIRIDA;POT_EXCESO;ENE_REACT;IMP_ENERGIA_ACTIVA;IMP_IMPUESTOS_Y_AJUSTES;Potencia_Optima;COSENO;AÑO FACTURA;Qi;Qf;Qc;Test Qi-Qc;Qc promedio;Qc banco;Cargo_pot_Contratada_Actual;Cargo_pot_excedida_Actual;Cargo_pot_Contratada_Optima;Cargo_pot_excedida_Optima;Importe_Potencia_Actual_Con_impuestos;Importe_Potencia_Optima_Con_impuestos;Cargo_Desvio_optimo;Inmuebles.latitude;Inmuebles.longitude;Inmuebles.TABLA INMUEBLES.DENOMINACION;Inmuebles.TABLA INMUEBLES.NIVEL GESTION 1;IMP_CARGO_POR_POTENCIA;REPARTICION
2;47708;657690;13.722,31 ARS;0;PASEO COLON AV 381   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106668;4324,0;2/5/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;9.605,62 ARS;17;17;0;2680;5331,49;32.404.238,00 ARS;17;0,85;2018;1.053.565.375;1.053.565.375;0;ok;0;0;4641,51;0;4641,51;0;5.912.494.683;5.912.494.683;0;-34,6122091;-58,3697383;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;51.503.962;METROBUS
2;174742;659567;13.825,05 ARS;0;ALEM LEANDRO AV 930   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106915;4171,0;4/5/2018;5/6/2018;EDESUR;20/7/2018;201806;06/2018;9.677,54 ARS;18;18;0;2585;5142,84;32.618.771,00 ARS;18;0,85;2018;1.115.539.809;1.115.539.809;0;ok;0;0;4914,54;0;4914,54;0;6.260.288.488;6.260.288.488;0;-34,5967716;-58,372305;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;54.203.329;METROBUS
2;61031;657692;17.620,08 ARS;0;PASEO COLON AV 508   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106682;6349,0;2/5/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;12.334,06 ARS;19;19;0;3935;7828,32;4.086.509,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,613671;-58,368948;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;5.705.251;METROBUS
2;30068;656251;19.899,02 ARS;0;PASEO COLON AV 708   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106699;7793,0;27/4/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;13.929,31 ARS;19;19;0;4830;9608,77;45.822.714,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,6158086;-58,3686786;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;57.079.786;METROBUS
2;82572;656252;18.718,81 ARS;0;PASEO COLON AV 608   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106913;7047,0;27/4/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;13.103,17 ARS;19;19;0;4367;8688,95;43.255.552,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,6147971;-58,3687248;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;57.043.048;METROBUS
2;114551;659564;17.476,12 ARS;0;ALEM LEANDRO AV 807   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106745;5820,0;3/5/2018;4/6/2018;EDESUR;20/7/2018;201806;06/2018;12.233,28 ARS;21;21;0;3607;7176,06;40.534.467,00 ARS;20;0,85;2018;1.301.463.111;1.301.463.111;0;ok;0;0;5733,63;0;5460,6;409.545;7.303.669.903;7.477.566.805;-1.738.969.025;-34,5975551;-58,3718647;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;62.466.133;METROBUS
2;271216;655723;53.188,76 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;15440,0;27/4/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;37.232,13 ARS;23;60,8;37,8;9569;19037,52;11.769,49 ARS;43;0,85;2018;3.768.045.577;3.768.045.577;0;ok;0;0;6279,69;15.480.801;11740,29;7.289.901;2.771.916.625;242.412.282;3.477.938.049;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;22381,75;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;657560;12.018,59 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;1700,0;2/5/2018;30/5/2018;EDESUR;20/7/2018;201806;06/2018;8.413,01 ARS;24;24;0;1054;2096,1;2.863,52 ARS;24;0,85;2018;1.487.386.412;1.487.386.412;0;ok;0;0;6552,72;0;6552,72;0;8.347.051.318;8.347.051.318;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;7058,97;PUENTE DE LA MUJER
2;15023058;659329;36.208,96 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;13373,0;4/5/2018;4/6/2018;EDESUR;20/7/2018;201806;06/2018;25.346,27 ARS;31;37,29;6,29;8288;16488,91;81.110.143,00 ARS;33;0,85;2018;2.311.026.638;2.311.026.638;0;ok;0;0;8463,93;257.603.805;9009,99;175.694.805;140.630.425;137.152.487;3.477.938.049;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;116.090.357;AREA EDUC. INICIAL  D.E. 1
2;8246;2158825681;31.466,94 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;8001,0;30/4/2018;29/5/2018;EDENOR;12/6/2018;201806;06/2018;22.026,86 ARS;23;36;13;4681;9881,24;7.509.794.283,00 ARS;28;0,86;2018;2.136.114.556;2.231.079.618;-0,94965062;inconsistencia;0;0;7648,88;6484,92;9311,68;3990,72;1.800.405.845;1.694.499.619;1.059.062.262;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;1.407.590.572;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2158999098;26.054,45 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;7516,0;27/4/2018;30/5/2018;EDENOR;13/6/2018;201806;06/2018;18.238,12 ARS;10;24;14;2828;9282,26;6.344.320.881,00 ARS;18;0,94;2018;8.710.836.822;1.487.386.412;-61.630.273;inconsistencia;0;0;3325,6;6983,76;5986,08;2993,04;1.313.237.205;1.143.787.243;1.694.499.619;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;1.042.786.912;COMISARIA 25
2;176190;681569;48.016,31 ARS;0;CAMARGO 645   - CAPITAL FEDERAL                   ;GCBA - COMISARIA 27           ;BT;105327;15713,0;11/6/2018;12/7/2018;EDESUR;20/8/2018;201807;07/2018;33.611,42 ARS;37;54,76;17,76;9738;19374,13;106.587.214,00 ARS;45;0,85;2018;3.393.719.997;3.393.719.997;0;ok;0;0;10102,11;72.735.192;12286,35;39.971.592;2.213.359.774;2.074.242.252;139.117.522;-34,5994479;-58,441112;COMISARIA 27;MINISTERIO DE JUSTICIA Y SEGURIDAD;179.834.586;COMISARIA 27
2;15052175;672971;38.818,19 ARS;0;BRIN MINISTRO 615   - CAPITAL FEDERAL             ;G.C.B.A. MUSEO DEL CINE       ;BT;99331;14137,0;31/5/2018;28/6/2018;EDESUR;20/8/2018;201807;07/2018;27.172,73 ARS;38;42,29;4,29;8761;17430,92;8.675.011,00 ARS;42;0,85;2018;2.620.898.807;2.620.898.807;0;ok;0;0;10375,14;175.694.805;11467,26;11.876.805;1.545.421.772;1.475.863.011;6.955.876.098;-34,6295501;-58,3605424;MUSEO DEL CINE PABLO DUCRﾓS HICKEN;MINISTERIO DE CULTURA;12.712.259;MUSEO DEL CINE PABLO DUCRﾓS HICKEN
2;66798404;672653;7.725,82 ARS;0;MONTES DE OCA AV 807   - CAPITAL FEDERAL          ;ESC.N 15 D.E. N 5             ;BT;22850;2067,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;5.408,07 ARS;10;10;0;1281;2548,61;19.421.924,00 ARS;10;0,85;2018;6.197.443.384;6.197.443.384;0;ok;2.130.617.662;3;2730,3;0;2730,3;0;3.477.938.049;3.477.938.049;0;-34,6372631;-58,3749881;ESC. PRIMARIA Nｰ 15 - ARZOBISPO MARIANO ANTONIO ESPINOSA , JARDIN DE INF. NUCLEADO A (ANEXO 2) Y ESC. NORMAL SUP. Nｰ 05 - GRAL D. MARTIN MIGUEL DE GUEMES;MINISTERIO DE EDUCACION ;32.350.176;AREA EDUC. PRIMARIA D.E.5
2;61360;681300;22.201,76 ARS;0;JUFRE 141   - CAPITAL FEDERAL                     ;ESCUELA DE ARTE DRAMATICO     ;BT;44372;3558,0;11/6/2018;12/7/2018;EDESUR;20/8/2018;201807;07/2018;15.541,23 ARS;10;33,11;23,11;2205;4387,01;50.600.971,00 ARS;12;0,85;2018;2.051.973.504;2.051.973.504;0;ok;5.231.585.023;10;2730,3;946.458.495;3276,36;864.549.495;155.342.103;1.518.641.649;3.477.938.049;-34,5977239;-58,4303044;ESCUELA DE ARTE DRAMATICO -ANEXO-;MINISTERIO DE CULTURA;127.546.529;ESCUELA METROPOLITANA DE ARTE DRAMATICO
2;82565;676597;11.783,10 ARS;0;ALEM LEANDRO AV 1002   - CAPITAL FEDERAL          ;GCBA - METROBUS DEL BAJO      ;BT;106698;3978,0;5/6/2018;4/7/2018;EDESUR;20/8/2018;201807;07/2018;8.248,17 ARS;13;13;0;2465;4904,87;28.221.371,00 ARS;13;0,85;2018;8.056.676.399;8.056.676.399;0;ok;0;0;3549,39;0;3549,39;0;4.521.319.464;4.521.319.464;0;-34,596018;-58,3727834;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;40.560.929;METROBUS
2;74291;676600;15.953,20 ARS;0;ALEM LEANDRO AV 397   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106911;5955,0;1/6/2018;4/7/2018;EDESUR;20/8/2018;201807;07/2018;11.167,24 ARS;16;16;0;3691;7342,52;37.266.005,00 ARS;16;0,85;2018;9.915.909.414;9.915.909.414;0;ok;0;0;4368,48;0;4368,48;0;5.564.700.878;5.564.700.878;0;-34,6030095;-58,3700911;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;48.840.795;METROBUS
2;47708;674650;14.543,42 ARS;0;PASEO COLON AV 381   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106668;4845,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;10.180,39 ARS;17;17;0;3003;5973,89;34.190.248,00 ARS;17;0,85;2018;1.053.565.375;1.053.565.375;0;ok;0;0;4641,51;0;4641,51;0;5.912.494.683;5.912.494.683;0;-34,6122091;-58,3697383;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;51.505.052;METROBUS
2;174742;676601;13.333,54 ARS;0;ALEM LEANDRO AV 930   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106915;3859,0;5/6/2018;4/7/2018;EDESUR;20/8/2018;201807;07/2018;9.333,48 ARS;18;18;0;2392;4758,15;31.549.543,00 ARS;18;0,85;2018;1.115.539.809;1.115.539.809;0;ok;0;0;4914,54;0;4914,54;0;6.260.288.488;6.260.288.488;0;-34,5967716;-58,372305;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;54.204.357;METROBUS
2;61031;674652;17.682,88 ARS;0;PASEO COLON AV 508   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106682;6389,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;12.378,02 ARS;19;19;0;3960;7877,64;41.001.833,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,613671;-58,368948;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;57.050.567;METROBUS
2;30068;673272;18.748,63 ARS;0;PASEO COLON AV 708   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106699;7063,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;13.124,04 ARS;19;19;0;4377;8708,68;43.320.067,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,6158086;-58,3686786;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;57.079.433;METROBUS
2;82572;673273;17.957,69 ARS;0;PASEO COLON AV 608   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106913;6564,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;12.570,38 ARS;19;19;0;4068;8093,41;4.159.999,00 ARS;19;0,85;2018;1.177.514.243;1.177.514.243;0;ok;0;0;5187,57;0;5187,57;0;6.608.082.293;6.608.082.293;0;-34,6147971;-58,3687248;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;5.704.281;METROBUS
2;114551;676598;16.915,17 ARS;0;ALEM LEANDRO AV 807   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106745;5464,0;4/6/2018;4/7/2018;EDESUR;20/8/2018;201807;07/2018;11.840,62 ARS;21;21;0;3386;6737,11;3.931,39 ARS;20;0,85;2018;1.301.463.111;1.301.463.111;0;ok;0;0;5733,63;0;5460,6;409.545;7.303.669.903;7.477.566.805;-1.738.969.025;-34,5975551;-58,3718647;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;6246,67;METROBUS
2;271216;673195;62.172,65 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;17280,0;30/5/2018;29/6/2018;EDESUR;20/8/2018;201807;07/2018;43.520,86 ARS;23;72,4;49,4;10709;21306,24;137.081.833,00 ARS;44;0,85;2018;448.694.901;448.694.901;0;ok;0;0;6279,69;20.231.523;12013,32;11.631.078;3.377.077.846;301.189.435;3.651.834.951;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;271.582.267;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;674529;12.806,49 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;2200,0;30/5/2018;2/7/2018;EDESUR;20/8/2018;201807;07/2018;8.964,54 ARS;24;24;0;1363;2712,6;30.349.262,00 ARS;24;0,85;2018;1.487.386.412;1.487.386.412;0;ok;0;0;6552,72;0;6552,72;0;8.347.051.318;8.347.051.318;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;70.589.638;PUENTE DE LA MUJER
2;15023058;676324;39.835,64 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;14839,0;4/6/2018;4/7/2018;EDESUR;20/8/2018;201807;07/2018;27.884,95 ARS;31;39,8;8,8;9196;18296,49;88.965.967,00 ARS;34;0,85;2018;2.466.582.467;2.466.582.467;0;ok;0;0;8463,93;3.603.996;9283,02;2.375.361;1.537.248.618;1.485.079.547;5.216.907.073;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;126.425.533;AREA EDUC. INICIAL  D.E. 1
2;8246;2163227311;39.999,71 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;10623,0;29/5/2018;28/6/2018;EDENOR;12/7/2018;201807;07/2018;27.999,80 ARS;23;43;20;5966;13119,41;9.354.715.215,00 ARS;28;0,87;2018;2.436.922.301;2.664.900.655;-2.279.783.538;inconsistencia;0;0;7648,88;9976,8;9311,68;7482,6;2.245.211.995;2.139.305.769;1.059.062.262;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;1.752.558.479;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2163409392;33.808,02 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;11263,0;30/5/2018;29/6/2018;EDENOR;13/7/2018;201807;07/2018;23.665,61 ARS;10;27;17;2500;13909,81;8.026.305.198,00 ARS;18;0,98;2018;5.482.583.837;1.673.309.714;-112.505.133;inconsistencia;0;0;3325,6;8480,28;5986,08;4489,56;1.503.868.412;133.441.845;1.694.499.619;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;118.719.048;COMISARIA 25
2;8246;2167771552;31.827,79 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;7164,0;28/6/2018;30/7/2018;EDENOR;13/8/2018;201808;08/2018;22.279,45 ARS;23;38;15;3665;8847,54;7.583.976.337,00 ARS;29;0,89;2018;1.946.797.746;2.355.028.486;-4.082.307.404;inconsistencia;0;0;7648,88;7482,6;9644,24;4489,56;1.927.493.317;1.800.405.845;1.270.874.714;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;1.539.627.366;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2167892478;31.159,63 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;11112,0;29/6/2018;31/7/2018;EDENOR;14/8/2018;201808;08/2018;21.811,74 ARS;10;23;13;2710;13723,32;7.456.358.851,00 ARS;18;0,97;2018;576.434.336;1.425.411.978;-8.489.776.423;inconsistencia;0;0;3325,6;6484,92;5986,08;2494,2;1.249.693.469;1.080.243.507;1.694.499.619;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;9.979.951.149;COMISARIA 25
2;8246;2172214802;40.368,59 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;10005,0;30/7/2018;29/8/2018;EDENOR;12/9/2018;201809;09/2018;28.258,01 ARS;23;34;11;5709;16545,39;9.486.115.813,00 ARS;29;0,87;2018;1.926.868.796;2.107.130.751;-1.802.619.542;inconsistencia;0;0;8255,16;5922,18;10408,68;2691,9;1.805.952.101;1.668.791.182;1.371.609.191;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;1.433.708.419;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2172372003;34.478,25 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;9187,0;31/7/2018;30/8/2018;EDENOR;13/9/2018;201809;09/2018;24.134,78 ARS;10;23;13;2424;15323,92;8.218.449.329,00 ARS;18;0,97;2018;576.434.336;1.425.411.978;-8.489.776.423;inconsistencia;0;0;3589,2;6998,94;6460,56;2691,9;1.348.749.038;1.165.867.812;1.828.812.254;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;1.093.588.067;COMISARIA 25
2;8246;2176550437;33.412,28 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;6811,0;29/8/2018;27/9/2018;EDENOR;11/10/2018;201810;10/2018;23.388,60 ARS;23;33;10;3601;11360,75;7.979.662.401,00 ARS;29;0,88;2018;1.781.151.313;2.045.156.317;-2.640.050.037;inconsistencia;0;0;8255,16;5383,8;10408,68;2153,52;1.737.371.642;1.600.210.723;1.371.609.191;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;140.718.676;AREA ED. MEDIA Y TEC. D.E. 9
2;8246;2185603749;27.260,64 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;7089,0;29/10/2018;29/11/2018;EDENOR;13/12/2018;201811;11/2018;19.082,45 ARS;23;24;1;3263;11824,45;6.658.389.519,00 ARS;29;0,91;2018;1.093.472.305;1.487.386.412;-3.939.141.076;inconsistencia;0;0;8255,16;538,38;10408,68;0;1.120.147.506;1.325.888.884;-2.057.413.786;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;8.777.800.481;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2185564335;18.490,94 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;4152,0;30/10/2018;29/11/2018;EDENOR;13/12/2018;201811;11/2018;12.943,66 ARS;10;16;6;1679;6925,54;4.761.296.415,00 ARS;18;0,93;2018;6.323.604.628;9.915.909.414;-3.592.304.787;inconsistencia;0;0;3589,2;3230,28;6460,56;0;8.686.858.208;8.229.655.145;4.572.030.636;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;6.804.103.585;COMISARIA 25
3;36110669;385715;736.287,75 ARS;11889,95;BROWN ALMTE AV 240   - CAPITAL FEDERAL            ;GCBA - HTAL.DR.COSME ARGERICH ;BT;6240;454000,0;28/11/2016;28/12/2016;EDESUR;20/2/2017;201701;01/2017;515.401,43 ARS;600;918;318;289400;396331,5;188.111,34 ARS;918;0,84;2017;5.929.694.214;5.689.253.027;2.404.411.873;inconsistencia;5.205.070.778;62,5;77394;61528,23;118412,82;0;1.769.633.042;1.508.378.025;2.612.550.174;-34,6278159;-58,3652209;HOSPITAL GENERAL DE AGUDOS DR. COSME ARGERICH;MINISTERIO DE SALUD;139954,96;HOSPITAL ARGERICH
3;81225;398628;41.095,75 ARS;555,18;CASTAﾑARES AV 4500   - CAPITAL FEDERAL            ;GCBA AGENCIA AMBIENTAL CIFA   ;BT;83068;33900,0;21/12/2016;19/1/2017;EDESUR;20/2/2017;201701;01/2017;28.767,03 ARS;115;122;7;21885;12.337.275;12.177,09 ARS;122;0,84;2017;7.880.421.504;7.560.880.929;3.195.405.757;inconsistencia;3.195.405.757;5;14833,85;1.354.395;15736,78;0;2.062.107.213;2.004.598.247;575.089.661;-34,6642706;-58,4685804;CIFA CENTRO DE INF. Y FORM. AMBIENTAL - APA;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;16.026.205;CIFA CENTRO DE INF. Y FORM. AMBIENTAL - APA
3;1443166;401152;62.710,65 ARS;0;DEFENSA 1220   - CAPITAL FEDERAL                  ;GCBA MUSEOS MAMBA-MUCI        ;MT;85235;123300,0;28/12/2016;25/1/2017;EDESUR;20/2/2017;201701;01/2017;43.897,46 ARS;500;320;0;33480;0;24.944,09 ARS;320;0,96;2017;9.333.333.333;1.983.181.883;-104.984.855;inconsistencia;0;0;27865;0;17833,6;0;3.549.527.295;2.271.697.469;1.277.829.826;-34,621979;-58,370538;MUSEO DE ARTE MODERNO DE BUENOS AIRES;MINISTERIO DE CULTURA;37766,56;MUSEO DE ARTE MODERNO DE BUENOS AIRES
3;31751;386681;60.637,05 ARS;0;PILCOMAYO 1099   - CAPITAL FEDERAL                ;GCBA-PALACIO LEZAMA           ;MT;99864;30758,4;29/11/2016;29/12/2016;EDESUR;20/2/2017;201701;01/2017;42.445,94 ARS;228,51;125,73;0;4881,6;25.538.328;190.803.861,00 ARS;125,73;0,98;2017;255.305.654;7.792.045.567;-5.238.989.027;inconsistencia;0;0;127348623;0;70.069.329;0;1.622.204.964;8.925.641.336;7.296.408.308;-34,6287873;-58,3696752;Palacio Lezama;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;160.183.377;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE J. 30
3;36110669;404163;806.782,72 ARS;0;BROWN ALMTE AV 240   - CAPITAL FEDERAL            ;GCBA - HTAL.DR.COSME ARGERICH ;BT;6240;530400,0;28/12/2016;28/1/2017;EDESUR;20/3/2017;201702;02/2017;564.747,90 ARS;600;1087;487;328400;463011,7;203.615,69 ARS;988;0,85;2017;6.736.620.958;6.736.620.958;0;ok;5.205.070.778;62,5;77394;94.227.195;127442,12;19155;2.186.162.268;1.867.398.285;3.187.639.835;-34,6278159;-58,3652209;HOSPITAL GENERAL DE AGUDOS DR. COSME ARGERICH;MINISTERIO DE SALUD;140155,33;HOSPITAL ARGERICH
3;36127278;416241;41.204,29 ARS;0;CASTAﾑARES AV 4500   - CAPITAL FEDERAL            ;GCBA AGENCIA AMBIENTAL CIFA   ;BT;83068;31890,0;19/1/2017;17/2/2017;EDESUR;20/3/2017;201702;02/2017;28.843,00 ARS;115;123;8;17670;13.157.619;10.423,84 ARS;123;0,87;2017;6.970.731.234;7.622.855.362;-6.521.241.284;inconsistencia;0;0;14833,85;1547,88;15865,77;0;2.086.753.913;202.102.938;6.572.453.268;-34,6642706;-58,4685804;CIFA CENTRO DE INF. Y FORM. AMBIENTAL - APA;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;17.622.831;CIFA CENTRO DE INF. Y FORM. AMBIENTAL - APA
3;1443166;417393;52.655,28 ARS;0;DEFENSA 1220   - CAPITAL FEDERAL                  ;GCBA MUSEOS MAMBA-MUCI        ;MT;85235;116820,0;25/1/2017;23/2/2017;EDESUR;20/3/2017;201702;02/2017;36.858,70 ARS;500;308;0;35460;0;14.122,13 ARS;314;0,95;2017;1.012.347.044;1.908.812.562;-8.964.655.183;inconsistencia;0;0;27865;0;17499,22;0;3.549.527.295;2.229.103.141;1.320.424.154;-34,621979;-58,370538;MUSEO DE ARTE MODERNO DE BUENOS AIRES;MINISTERIO DE CULTURA;38533,15;MUSEO DE ARTE MODERNO DE BUENOS AIRES
3;31751;404346;63.756,52 ARS;0;PILCOMAYO 1099   - CAPITAL FEDERAL                ;GCBA-PALACIO LEZAMA           ;MT;99864;33696,0;29/12/2016;27/1/2017;EDESUR;20/3/2017;201702;02/2017;44.629,57 ARS;228,51;129,15;0;5832;27.975.888;197.623.035,00 ARS;127,35;0,98;2017;2.622.502.602;800.399.813;-5.381.495.528;inconsistencia;0;0;127348623;0;70.972.155;150,48;1.622.204.964;9.232.320.494;6.989.729.149;-34,6287873;-58,3696752;Palacio Lezama;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;160.183.377;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE J. 30
